               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.051644,           0.0074068,           0.0085612,             0.37471,             0.20998,             0.17635,            0.055538,            0.053394,           0.0046798,            0.012962,             0.00703,             0.00703,             0.00703
                  62,             0.05047,           0.0071343,           0.0081084,             0.25838,             0.31657,             0.23424,            0.066296,             0.05385,           0.0046932,            0.014687,           0.0069805,           0.0069805,           0.0069805
                  63,            0.051186,           0.0073878,           0.0072842,             0.22663,              0.2716,              0.1761,            0.048572,            0.056258,           0.0046966,            0.013502,            0.006931,            0.006931,            0.006931
                  64,            0.050112,           0.0074892,            0.007203,             0.24299,             0.23305,             0.16732,            0.053112,            0.055585,           0.0045809,            0.014927,           0.0068815,           0.0068815,           0.0068815
                  65,            0.049998,            0.007549,           0.0078502,             0.15544,             0.25633,             0.15372,            0.056969,            0.055689,           0.0046922,            0.013901,            0.006832,            0.006832,            0.006832
                  66,            0.049677,           0.0076249,           0.0075519,             0.26029,                0.36,             0.22766,            0.054985,            0.056134,           0.0045788,            0.013892,           0.0067825,           0.0067825,           0.0067825
                  67,            0.050652,           0.0073954,            0.008454,             0.18129,             0.26322,             0.16042,            0.053807,            0.054474,           0.0046376,            0.014142,            0.006733,            0.006733,            0.006733
                  68,            0.050333,           0.0075494,              0.0076,             0.23974,             0.31742,             0.18659,            0.058572,            0.054697,           0.0047611,            0.011921,           0.0066835,           0.0066835,           0.0066835
                  69,            0.049318,           0.0075346,           0.0069463,             0.16015,             0.28718,             0.16374,            0.051821,            0.054069,           0.0047063,            0.017022,            0.006634,            0.006634,            0.006634
                  70,            0.049925,           0.0076723,           0.0074963,             0.17119,             0.29653,             0.16368,            0.048497,            0.054507,           0.0050001,            0.013695,           0.0065845,           0.0065845,           0.0065845
                  71,            0.049331,           0.0072445,            0.006574,             0.19693,             0.31396,             0.21515,            0.071373,            0.052976,           0.0047043,            0.014405,            0.006535,            0.006535,            0.006535
                  72,            0.049199,           0.0070968,           0.0064144,             0.20289,             0.32718,             0.17213,            0.052964,            0.054476,           0.0047635,            0.013256,           0.0064855,           0.0064855,           0.0064855
                  73,            0.049414,           0.0077388,           0.0070502,             0.50745,             0.20838,             0.18255,            0.057547,            0.054312,           0.0047848,            0.013965,            0.006436,            0.006436,            0.006436
                  74,            0.049591,           0.0074561,           0.0065938,             0.21027,             0.27904,             0.20412,            0.067351,            0.055151,           0.0046079,            0.017014,           0.0063865,           0.0063865,           0.0063865
                  75,             0.04708,           0.0074185,           0.0056918,             0.47404,              0.1901,             0.18817,             0.05661,            0.054885,           0.0047765,            0.015729,            0.006337,            0.006337,            0.006337
                  76,            0.047275,           0.0073511,           0.0060825,             0.24394,             0.20185,             0.16669,            0.053973,            0.053983,           0.0046669,            0.015167,           0.0062875,           0.0062875,           0.0062875
                  77,            0.047942,           0.0072521,           0.0063719,             0.23182,             0.27575,             0.18034,            0.058173,            0.055275,           0.0046892,            0.015747,            0.006238,            0.006238,            0.006238
                  78,            0.046921,           0.0073162,            0.005697,             0.25115,             0.26426,             0.19839,            0.057724,            0.054324,           0.0048113,             0.01632,           0.0061885,           0.0061885,           0.0061885
                  79,             0.04633,           0.0070576,           0.0058167,             0.19861,              0.3778,             0.19948,            0.068779,            0.053316,            0.004732,            0.013114,            0.006139,            0.006139,            0.006139
                  80,            0.047221,           0.0072595,           0.0059142,             0.54637,             0.18394,             0.19526,            0.070301,            0.053974,           0.0048277,            0.016946,           0.0060895,           0.0060895,           0.0060895
                  81,            0.046435,           0.0073012,           0.0055764,             0.25457,              0.2481,             0.21051,             0.05934,            0.053528,           0.0048945,            0.017044,             0.00604,             0.00604,             0.00604
                  82,            0.046827,           0.0072915,           0.0065356,             0.21942,             0.32648,             0.21628,             0.06631,             0.05377,            0.004899,            0.017279,           0.0059905,           0.0059905,           0.0059905
